序號,擬參選人／政黨,選舉名稱,申報序號／年度,交易日期,收支科目,捐贈者／支出對象,身分證／統一編號,收入金額,支出金額,支出用途,金錢類,地址,聯絡電話,資料更正日期
35,中華統一促進黨,,108,1080318,雜支支出,三友藥妝(股)南京復興店,24945366,0.00,99.00,衛生紙,金錢,臺北市中山區****,2716*****,
36,中華統一促進黨,,108,1080320,業務費用支出,興安郵局,,0.00,28.00,郵票,金錢,臺北市中山區****,,
37,中華統一促進黨,,108,1080320,雜支支出,中華電信股份有限公司,81691784,0.00,1994.00,電話費/月,金錢,臺北市中山區****,0800*****,
38,中華統一促進黨,,108,1080320,雜支支出,中華電信股份有限公司,81691784,0.00,305.00,電話費/月,金錢,臺北市中正區****,0800*****,
39,中華統一促進黨,,108,1080320,雜支支出,中華電信股份有限公司,81691784,0.00,400.00,電話費/月,金錢,臺北市中正區****,0800*****,
40,中華統一促進黨,,108,1080321,業務費用支出,和昇報業,,0.00,300.00,自由時報/月,金錢,臺北市松山區****,2768*****,
41,中華統一促進黨,,108,1080322,雜支支出,岷華開發大樓管理委員會,,0.00,10776.00,水，電及管理行政分攤費/月,金錢,臺北市中山區****,,
42,中華統一促進黨,,108,1080401,業務費用支出,台北市稅捐稽徵處,,0.00,5400.00,年使用牌照稅,金錢,臺北市中山區****,2503*****,
43,中華統一促進黨,,108,1080401,業務費用支出,交通部高速公路局,,0.00,163.00,通行費,金錢,新北市五股區****,7716*****,
44,中華統一促進黨,,108,1080401,雜支支出,中華電信股份有限公司,81691784,0.00,937.00,Y電話費/月,金錢,臺北市中正區****,0800*****,
45,中華統一促進黨,,108,1080401,雜支支出,翰樺電信有限公司,28193371,0.00,986.00,資訊處理費/月,金錢,臺北市中山區****,2506*****,
46,中華統一促進黨,,108,1080402,業務費用支出,寶興什貨行,12507860,0.00,1000.00,礦泉水,金錢,臺北市中山區****,2551*****,
47,中華統一促進黨,,108,1080403,業務費用支出,天玉全方位派報社,48782284,0.00,300.00,聯合報/月,金錢,臺北市中山區****,2503*****,
48,中華統一促進黨,,108,1080409,業務費用支出,TDA9129,,0.00,670.00,計程車資,金錢,臺北市****,2759*****,
49,中華統一促進黨,,108,1080411,雜支支出,立明事務機器有限公司,48699407,0.00,4166.00,影印機租金.影印費/月,金錢,新北市中和區****,2228*****,
50,中華統一促進黨,,108,1080412,雜支支出,台灣電力公司,03765704,0.00,10792.00,/月電費,金錢,臺北市大安區****,1911*****,
51,中華統一促進黨,,108,1080416,業務費用支出,順豐速運,28483484,0.00,80.00,快遞費用,金錢,,0800*****,
52,中華統一促進黨,,108,1080416,業務費用支出,立明事務機器有限公司,48699407,0.00,462.00,影印紙,金錢,新北市中和區****,2228*****,
53,中華統一促進黨,,108,1080417,業務費用支出,北金文具印刷有限公司,12221470,0.00,160.00,文具,金錢,臺北市中山區****,2778*****,
54,中華統一促進黨,,108,1080421,業務費用支出,和昇報業,,0.00,300.00,自由時報/月,金錢,臺北市松山區****,2768*****,
55,中華統一促進黨,,108,1080422,雜支支出,中華電信股份有限公司,81691784,0.00,400.00,電話費/月,金錢,臺北市中正區****,0800*****,
56,中華統一促進黨,,108,1080422,雜支支出,中華電信股份有限公司,81691784,0.00,2050.00,電話費/月,金錢,臺北市中正區****,0800*****,
57,中華統一促進黨,,108,1080422,雜支支出,中華電信股份有限公司,81691784,0.00,306.00,電話費/月,金錢,臺北市中正區****,0800*****,
58,中華統一促進黨,,108,1080422,雜支支出,岷華開發大樓管理委員會,,0.00,10988.00,水，電及管理行政分攤費/月,金錢,臺北市中山區****,,
59,中華統一促進黨,,108,1080422,業務費用支出,寶興什貨行,12507860,0.00,1000.00,迷你水,金錢,臺北市中山區****,2551*****,
60,中華統一促進黨,,108,1080422,業務費用支出,利吉利商行,72928507,0.00,1592.00,熱水壺,金錢,臺北市松山區****,2751*****,
61,中華統一促進黨,,108,1080424,業務費用支出,統一超商股份有限公司復北,22555003,0.00,237.00,垃圾袋,金錢,臺北市中山區****,,
62,中華統一促進黨,,108,1080502,業務費用支出,天玉全方位派報社,48782284,0.00,300.00,聯合報/月,金錢,臺北市中山區****,2503*****,
63,中華統一促進黨,,108,1080502,雜支支出,翰樺電信有限公司,28193371,0.00,1249.00,資訊處理費/月,金錢,臺北市中山區****,2506*****,
64,中華統一促進黨,,108,1080506,雜支支出,金頻道有線電視股份有限公司,97161298,0.00,1854.00,數位視訊費/-/月,金錢,臺北市中山區****,6606*****,
65,中華統一促進黨,,108,1080508,雜支支出,中華電信股份有限公司,81691784,0.00,934.00,Y電話費/月,金錢,臺北市中正區****,0800*****,
66,中華統一促進黨,,108,1080509,業務費用支出,台北興安郵局,,0.00,43.00,郵票,金錢,臺北市中山區****,,
67,中華統一促進黨,,108,1080509,業務費用支出,順豐速運,28483484,0.00,80.00,快遞費用,金錢,,0800*****,
68,中華統一促進黨,,108,1080509,業務費用支出,立明事務機器有限公司,48699407,0.00,5818.00,影印機租金.影印費/月,金錢,新北市中和區****,2228*****,
69,中華統一促進黨,,108,1080515,業務費用支出,北金文具印刷有限公司,12221470,0.00,200.00,文具,金錢,臺北市中山區****,2778*****,
70,中華統一促進黨,,108,1080516,業務費用支出,順豐速運,28483484,0.00,80.00,快遞費用,金錢,,,
71,中華統一促進黨,,108,1080520,業務費用支出,台北興安郵局,,0.00,92.00,郵票,金錢,臺北市中山區****,,
72,中華統一促進黨,,108,1080520,雜支支出,岷華開發大樓管理委員會,,0.00,16980.00,水，電及管理行政分攤費/月,金錢,臺北市中山區****,,
73,中華統一促進黨,,108,1080521,業務費用支出,和昇報業,,0.00,300.00,自由時報/月,金錢,臺北市松山區****,2768*****,
74,中華統一促進黨,,108,1080522,業務費用支出,台北興安郵局,,0.00,1036.00,郵票,金錢,臺北市中山區****,,
75,中華統一促進黨,,108,1080523,業務費用支出,台北興安郵局,,0.00,170.00,郵票,金錢,臺北市中山區****,,
76,中華統一促進黨,,108,1080524,業務費用支出,台北興安郵局,,0.00,82.00,郵票,金錢,臺北市中山區****,,
77,中華統一促進黨,,108,1080524,業務費用支出,中華電信股份有限公司,81691784,0.00,1999.00,電話費/月,金錢,臺北市中正區****,0800*****,
78,中華統一促進黨,,108,1080524,業務費用支出,中華電信股份有限公司,81691784,0.00,306.00,電話費/月,金錢,臺北市中正區****,0800*****,
79,中華統一促進黨,,108,1080524,業務費用支出,中華電信股份有限公司,81691784,0.00,400.00,電話費/月,金錢,臺北市中正區****,0800*****,
80,中華統一促進黨,,108,1080527,業務費用支出,台北興安郵局,,0.00,206.00,郵票,金錢,臺北市中山區****,,
81,中華統一促進黨,,108,1080529,業務費用支出,台北興安郵局,,0.00,36.00,郵資卷,金錢,臺北市中山區****,,
82,中華統一促進黨,,108,1080531,業務費用支出,台北興安郵局,,0.00,80.00,郵資卷,金錢,臺北市中山區****,,
83,中華統一促進黨,,108,1080603,業務費用支出,天玉全方位派報社,48782284,0.00,300.00,聯合報/月,金錢,臺北市中山區****,2503*****,
84,中華統一促進黨,,108,1080603,雜支支出,中華電信股份有限公司,81691784,0.00,928.00,Y電話費/月,金錢,臺北市中正區****,0800*****,
85,中華統一促進黨,,108,1080603,雜支支出,翰樺電信有限公司,28193371,0.00,1493.00,資訊處理費/月,金錢,臺北市中山區****,2506*****,
86,中華統一促進黨,,108,1080604,業務費用支出,428-L5,,0.00,200.00,計程車資,金錢,,0910*****,
87,中華統一促進黨,,108,1080604,業務費用支出,TDA0228,,0.00,200.00,計程車資,金錢,,0900*****,
88,中華統一促進黨,,108,1080604,業務費用支出,635-P2,,0.00,215.00,計程車資,金錢,,2727*****,
89,中華統一促進黨,,108,1080605,雜支支出,台灣電力公司,03765704,0.00,13830.00,電費/月,金錢,臺北市大安區****,1911*****,
90,中華統一促進黨,,108,1080606,業務費用支出,台北興安郵局,,0.00,131.00,郵票,金錢,臺北市中山區****,,
91,中華統一促進黨,,108,1080610,業務費用支出,台北興安郵局,,0.00,93.00,郵票,金錢,臺北市中山區****,,
92,中華統一促進黨,,108,1080611,業務費用支出,博通股份有限公司,12977341,0.00,10500.00,製卡機圾帶,金錢,新北市中和區****,8227*****,
93,中華統一促進黨,,108,1080611,業務費用支出,立明事務機器有限公司,48699407,0.00,6150.00,影印機租金.影印費/月,金錢,新北市中和區****,2508*****,
94,中華統一促進黨,,108,1080612,業務費用支出,台北興安郵局,,0.00,56.00,郵票,金錢,臺北市中山區****,,
95,中華統一促進黨,,108,1080614,業務費用支出,宏廷企業有限公司,80272448,0.00,6825.00,桶裝純淨水,金錢,新北市八里區****,8221*****,
96,中華統一促進黨,,108,1080619,業務費用支出,台北興安郵局,,0.00,190.00,郵票,金錢,臺北市中山區****,,
97,中華統一促進黨,,108,1080619,雜支支出,岷華開發大樓管理委員會,,0.00,10145.00,水，電及管理行政分攤費/月,金錢,臺北市中山區****,,
98,中華統一促進黨,,108,1080620,業務費用支出,台北興安郵局,,0.00,102.00,郵票,金錢,臺北市中山區****,,
99,中華統一促進黨,,108,1080620,雜支支出,中華電信股份有限公司,81691784,0.00,2055.00,電話費/月,金錢,臺北市中正區****,0800*****,
100,中華統一促進黨,,108,1080620,雜支支出,中華電信股份有限公司,81691784,0.00,322.00,電話費/月,金錢,臺北市中正區****,0800*****,
101,中華統一促進黨,,108,1080620,雜支支出,中華電信股份有限公司,81691784,0.00,400.00,電話費/月,金錢,臺北市中正區****,0800*****,
102,中華統一促進黨,,108,1080621,業務費用支出,和昇報業,,0.00,300.00,自由時報/月,金錢,臺北市松山區****,2768*****,
103,中華統一促進黨,,108,1080624,業務費用支出,台北興安郵局,,0.00,59.00,郵票,金錢,臺北市中山區****,,
104,中華統一促進黨,,108,1080626,業務費用支出,台北興安郵局,,0.00,75.00,郵票,金錢,臺北市中山區****,,
105,中華統一促進黨,,108,1080701,業務費用支出,天玉全方位派報社,48782284,0.00,300.00,聯合報/月,金錢,臺北市中山區****,2503*****,
106,中華統一促進黨,,108,1080701,雜支支出,翰樺電信有限公司,28193371,0.00,371.00,資訊處理費/月,金錢,臺北市中山區****,2506*****,
107,中華統一促進黨,,108,1080704,業務費用支出,台北興安郵局,,0.00,660.00,郵票,金錢,臺北市中山區****,,
108,中華統一促進黨,,108,1080704,業務費用支出,萬福商行,12507860,0.00,1200.00,迷你水,金錢,臺北市中山區****,2551*****,
109,中華統一促進黨,,108,1080704,雜支支出,中華電信股份有限公司,81691784,0.00,928.00,Y電話費/月,金錢,臺北市中正區****,8169*****,
110,中華統一促進黨,,108,1080704,業務費用支出,台北市區監理所,,0.00,7128.00,汽車燃料使用費,金錢,臺北市松山區****,2728*****,
111,中華統一促進黨,,108,1080705,業務費用支出,台北興安郵局,,0.00,200.00,郵資卷,金錢,臺北市中山區****,,
112,中華統一促進黨,,108,1080708,業務費用支出,立明事務機器有限公司,29087906,0.00,5915.00,影印機租金.影印費/月,金錢,新北市中和區****,2228*****,
113,中華統一促進黨,,108,1080711,業務費用支出,台北興安郵局,,0.00,60.00,郵票,金錢,臺北市中山區****,,
114,中華統一促進黨,,108,1080711,業務費用支出,台北興安郵局,,0.00,120.00,郵資卷,金錢,臺北市中山區****,,
115,中華統一促進黨,,108,1080711,業務費用支出,全聯福利中心中山興安分公司,28429216,0.00,610.00,日用品，垃圾袋,金錢,臺北市中山區****,2500*****,
116,中華統一促進黨,,108,1080714,業務費用支出,全家超商興安店,23060248,0.00,474.00,垃圾袋,金錢,,,
117,中華統一促進黨,,108,1080716,業務費用支出,順豐速運,28483484,0.00,80.00,快遞費用,金錢,,,
118,中華統一促進黨,,108,1080718,業務費用支出,台北興安郵局,,0.00,91.00,郵票,金錢,臺北市中山區****,,
119,中華統一促進黨,,108,1080721,業務費用支出,和昇報業,,0.00,300.00,自由時報/月,金錢,臺北市松山區****,2768*****,
120,中華統一促進黨,,108,1080722,雜支支出,中華電信股份有限公司,81691784,0.00,400.00,電話費/月,金錢,臺北市中正區****,0800*****,
121,中華統一促進黨,,108,1080722,雜支支出,中華電信股份有限公司,81691784,0.00,2045.00,電話費/月,金錢,臺北市中正區****,0800*****,
122,中華統一促進黨,,108,1080722,雜支支出,中華電信股份有限公司,81691784,0.00,303.00,電話費/月,金錢,臺北市中正區****,0800*****,
123,中華統一促進黨,,108,1080723,業務費用支出,台北興安郵局,,0.00,60.00,郵票,金錢,臺北市中山區****,,
124,中華統一促進黨,,108,1080726,業務費用支出,立明事務機器有限公司,29087906,0.00,446.00,影印紙,金錢,新北市中和區****,2228*****,
125,中華統一促進黨,,108,1080728,業務費用支出,金頻道有線電視股份有限公司,97161298,0.00,1854.00,數位視訊費/-/月,金錢,臺北市中山區****,6606*****,
126,中華統一促進黨,,108,1080802,業務費用支出,天玉全方位派報社,48782284,0.00,300.00,聯合報/月,金錢,臺北市中山區****,2503*****,
127,中華統一促進黨,,108,1080802,雜支支出,中華電信股份有限公司,81691784,0.00,928.00,Y電話費/月,金錢,臺北市中正區****,0800*****,
128,中華統一促進黨,,108,1080802,雜支支出,翰樺電信有限公司,28193371,0.00,519.00,資訊處理費/月,金錢,臺北市中山區****,2506*****,
129,中華統一促進黨,,108,1080812,業務費用支出,全聯福利中心土城中州分公司,24817019,0.00,75.00,垃圾袋,金錢,新北市土城區****,2267*****,
130,中華統一促進黨,,108,1080812,業務費用支出,立明事務機器有限公司,29087906,0.00,11968.00,影印機租金.影印費/月,金錢,新北市中和區****,2228*****,
131,中華統一促進黨,,108,1080817,業務費用支出,燦坤實業股份有限公司復北分公司,27930936,0.00,234.00,電話連接線,金錢,臺北市松山區****,,
132,中華統一促進黨,,108,1080820,業務費用支出,全聯福利中心中山興安分公司,28429216,0.00,145.00,衛生紙,金錢,臺北市中山區****,2500*****,
133,中華統一促進黨,,108,1080821,雜支支出,中華電信股份有限公司,81691784,0.00,315.00,電話費/月,金錢,臺北市中正區****,0800*****,
134,中華統一促進黨,,108,1080821,雜支支出,中華電信股份有限公司,81691784,0.00,400.00,電話費/月,金錢,臺北市中正區****,0800*****,
135,中華統一促進黨,,108,1080821,雜支支出,中華電信股份有限公司,81691784,0.00,2038.00,電話費/月,金錢,臺北市中正區****,0800*****,
136,中華統一促進黨,,108,1080821,雜支支出,岷華開發大樓管理委員會,,0.00,12782.00,水，電及管理行政分攤費/月,金錢,臺北市中山區****,,
137,中華統一促進黨,,108,1080821,雜支支出,台灣電力公司,03765704,0.00,23751.00,電費/月,金錢,臺北市大安區****,1911*****,
138,中華統一促進黨,,108,1080821,業務費用支出,和昇報業,,0.00,300.00,自由時報/月,金錢,臺北市松山區****,2768*****,
139,中華統一促進黨,,108,1080822,業務費用支出,台北興安郵局,,0.00,165.00,郵票,金錢,臺北市中山區****,,
140,中華統一促進黨,,108,1080828,業務費用支出,台北興安郵局,,0.00,73.00,郵票,金錢,臺北市中山區****,,
141,中華統一促進黨,,108,1080902,業務費用支出,全聯福利中心中山興安分公司,28429216,0.00,340.00,衛生紙,金錢,臺北市中山區****,2500*****,
142,中華統一促進黨,,108,1080902,業務費用支出,翰樺電信有限公司,28193371,0.00,393.00,資訊處理費/月,金錢,臺北市中山區****,2506*****,
143,中華統一促進黨,,108,1080903,業務費用支出,交通部高速公路局,,0.00,13.00,通行費和手續費,金錢,新北市五股區****,7716*****,
144,中華統一促進黨,,108,1080903,雜支支出,中華電信股份有限公司,81691784,0.00,928.00,Y電話費/月,金錢,臺北市中正區****,0800*****,
145,中華統一促進黨,,108,1080904,業務費用支出,天玉全方位派報社,48782284,0.00,300.00,聯合報/月,金錢,臺北市中山區****,2503*****,
146,中華統一促進黨,,108,1080905,業務費用支出,台北興安郵局,,0.00,92.00,郵資卷,金錢,臺北市中山區****,,
147,中華統一促進黨,,108,1080909,業務費用支出,立明事務機器有限公司,29087906,0.00,6225.00,影印機租金.影印費/月,金錢,新北市中和區****,2508*****,
148,中華統一促進黨,,108,1080910,業務費用支出,台北興安郵局,,0.00,147.00,郵票,金錢,臺北市中山區****,,
149,中華統一促進黨,,108,1080914,業務費用支出,全家便利商店股份有限公司京興店,23060248,0.00,474.00,垃圾袋,金錢,,,
150,中華統一促進黨,,108,1080916,業務費用支出,全聯福利中心,28429216,0.00,298.00,衛生紙,金錢,臺北市中山區****,2500*****,
151,中華統一促進黨,,108,1080916,業務費用支出,立明事務機器有限公司,29087906,0.00,446.00,影印紙,金錢,新北市中和區****,2508*****,
152,中華統一促進黨,,108,1080920,雜支支出,岷華開發大樓管理委員會,,0.00,13082.00,水，電及管理行政分攤費/月,金錢,臺北市中山區****,,
153,中華統一促進黨,,108,1080921,業務費用支出,和昇報業,,0.00,300.00,自由時報/月,金錢,臺北市松山區****,2768*****,
154,中華統一促進黨,,108,1080926,業務費用支出,台北興安郵局,,0.00,152.00,郵票,金錢,臺北市中山區****,,
155,中華統一促進黨,,108,1080926,雜支支出,中華電信股份有限公司,81691784,0.00,400.00,電話費/月,金錢,臺北市中正區****,0800*****,
156,中華統一促進黨,,108,1080926,雜支支出,中華電信股份有限公司,81691784,0.00,2026.00,電話費/月,金錢,臺北市中正區****,0800*****,
157,中華統一促進黨,,108,1080926,雜支支出,中華電信股份有限公司,81691784,0.00,313.00,電話費/月,金錢,臺北市中正區****,0800*****,
158,中華統一促進黨,,108,1081001,業務費用支出,寶興什貨行,12507860,0.00,5000.00,迷你水,金錢,臺北市中山區****,2551*****,
159,中華統一促進黨,,108,1081003,雜支支出,中華電信股份有限公司,81691784,0.00,928.00,Y電話費/月,金錢,臺北市中正區****,0800*****,
160,中華統一促進黨,,108,1081004,業務費用支出,寶興什貨行,80272448,0.00,6825.00,桶裝純淨水,金錢,新北市八里區****,8221*****,
161,中華統一促進黨,,108,1081005,業務費用支出,天玉全方位派報社,48782284,0.00,300.00,聯合報/月,金錢,臺北市中山區****,2503*****,
162,中華統一促進黨,,108,1081007,業務費用支出,立明事務機器有限公司,29087906,0.00,893.00,影印紙,金錢,新北市中和區****,,
163,中華統一促進黨,,108,1081007,業務費用支出,立明事務機器有限公司,29087906,0.00,4124.00,影印機租金.影印費/月,金錢,新北市中和區****,2228*****,
164,中華統一促進黨,,108,1081008,業務費用支出,台北興安郵局,,0.00,1500.00,郵資卷,金錢,臺北市中山區****,,
165,中華統一促進黨,,108,1081009,業務費用支出,全聯福利中心中山興安分公司,28429216,0.00,1411.00,日用品及垃圾袋,金錢,臺北市中山區****,2500*****,
166,中華統一促進黨,,108,1081014,業務費用支出,台北興安郵局,,0.00,59.00,郵票,金錢,臺北市中山區****,,
167,中華統一促進黨,,108,1081014,業務費用支出,全聯福利中心中山興安分公司,28429216,0.00,323.00,日用品及環保袋,金錢,臺北市中山區****,2500*****,
168,中華統一促進黨,,108,1081015,雜支支出,翰樺電信有限公司,28193371,0.00,403.00,資訊處理費/月,金錢,臺北市中山區****,2506*****,
169,中華統一促進黨,,108,1081018,業務費用支出,智邦生活館,,0.00,2988.00,平面商務網站,金錢,,0800*****,
170,中華統一促進黨,,108,1081021,雜支支出,岷華開發大樓管理委員會,,0.00,12366.00,水，電及管理行政分攤費/月,金錢,臺北市中山區****,,
171,中華統一促進黨,,108,1081021,雜支支出,中華電信股份有限公司,81691784,0.00,305.00,電話費/月,金錢,臺北市中正區****,0800*****,
172,中華統一促進黨,,108,1081021,雜支支出,中華電信股份有限公司,81691784,0.00,400.00,電話費/月,金錢,臺北市中正區****,0800*****,
173,中華統一促進黨,,108,1081021,雜支支出,中華電信股份有限公司,81691784,0.00,1957.00,電話費/月,金錢,臺北市中正區****,0800*****,
174,中華統一促進黨,,108,1081022,業務費用支出,交通部高速公路局,,0.00,141.00,通行費,金錢,新北市五股區****,7716*****,
175,中華統一促進黨,,108,1081022,雜支支出,台灣電力公司,03765704,0.00,22890.00,電費/月,金錢,臺北市大安區****,1911*****,
176,中華統一促進黨,,108,1081024,業務費用支出,台北興安郵局,,0.00,190.00,郵資卷,金錢,臺北市中山區****,,
177,中華統一促進黨,,108,1081025,業務費用支出,金頻道有線電視股份有限公司,97161298,0.00,1854.00,數位視訊費/-/月,金錢,臺北市中山區****,6606*****,
178,中華統一促進黨,,108,1081029,業務費用支出,台北興安郵局,,0.00,150.00,郵票,金錢,臺北市中山區****,,
179,中華統一促進黨,,108,1081107,業務費用支出,天玉全方位派報社,48782284,0.00,300.00,聯合報/月,金錢,臺北市中山區****,2503*****,
180,中華統一促進黨,,108,1081108,業務費用支出,新新聞文化事業股份有限公司,23309276,0.00,6400.00,雜誌,金錢,臺北市內湖區****,2658*****,
181,中華統一促進黨,,108,1081108,業務費用支出,全家便利商店股份有限公司京興店,23060248,0.00,237.00,垃圾袋,金錢,,,
182,中華統一促進黨,,108,1081108,雜支支出,中華電信股份有限公司,81691784,0.00,928.00,Y電話費/月,金錢,臺北市中正區****,0800*****,
183,中華統一促進黨,,108,1081111,業務費用支出,台北興安郵局,,0.00,43.00,郵資卷,金錢,臺北市中山區****,,
184,中華統一促進黨,,108,1081111,業務費用支出,立明事務機器有限公司,29087906,0.00,7085.00,影印機租金.影印費/月,金錢,新北市中和區****,2228*****,
185,中華統一促進黨,,108,1081114,業務費用支出,台北興安郵局,,0.00,23.00,郵票,金錢,臺北市中山區****,,
186,中華統一促進黨,,108,1081115,業務費用支出,和昇報業,,0.00,300.00,自由時報/月,金錢,臺北市松山區****,2768*****,
187,中華統一促進黨,,108,1081117,業務費用支出,北金文具印刷有限公司,12221470,0.00,100.00,文具用品,金錢,臺北市中山區****,2778*****,
188,中華統一促進黨,,108,1081118,雜支支出,翰樺電信有限公司,28193371,0.00,491.00,資訊處理費/月,金錢,臺北市中山區****,2506*****,
189,中華統一促進黨,,108,1081118,雜支支出,中華電信股份有限公司,81691784,0.00,319.00,電話費/月,金錢,臺北市中正區****,0800*****,
190,中華統一促進黨,,108,1081118,雜支支出,中華電信股份有限公司,81691784,0.00,1954.00,電話費/月,金錢,臺北市中正區****,0800*****,
191,中華統一促進黨,,108,1081118,雜支支出,中華電信股份有限公司,81691784,0.00,400.00,電話費/月,金錢,臺北市中正區****,0800*****,
192,中華統一促進黨,,108,1081119,業務費用支出,燦坤實業股份有限公司土成學成分公司,53001990,0.00,490.00,G隨身碟,金錢,新北市土城區****,,
193,中華統一促進黨,,108,1081119,業務費用支出,燦坤實業股份有限公司漢北分公司,28977493,0.00,490.00,G隨身碟,金錢,新北市板橋區****,,
194,中華統一促進黨,,108,1081121,雜支支出,岷華開發大樓管理委員會,,0.00,11907.00,水，電及管理行政分攤費/月,金錢,臺北市中山區****,,
195,中華統一促進黨,,108,1081122,業務費用支出,內政部,,0.00,26.00,資料使用費,金錢,臺北市中正區****,,
196,中華統一促進黨,,108,1081125,業務費用支出,台北興安郵局,,0.00,80.00,郵資卷,金錢,臺北市中山區****,,
197,中華統一促進黨,,108,1081125,業務費用支出,立明事務機器有限公司,29087906,0.00,446.00,影印紙,金錢,新北市中和區****,,
